date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:46:15	269077/269077	U--M-Z	200	updated ('OK')	application/javascript	etag:%2241b15-5963b9889ccf1%22	http://www.nuvemtelecom.com.br/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.1.2	C:/Meus%20Sites/RainetTelecom/wp-content/plugins/revslider/public/assets/js/rs6.min658f.js	(from http://www.nuvemtelecom.com.br/)
09:46:15	20857/20857	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:13%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/patterns/pattern1.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/patterns/pattern1.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:15	20857/20857	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:13%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/patterns/pattern2.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/patterns/pattern2.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:15	1045/1045	U-----	200	untouched ('')	application/xml	etag:%22415-4ed4785da9bc0%22	http://www.nuvemtelecom.com.br/wp-includes/wlwmanifest.xml	C:/Meus%20Sites/RainetTelecom/wp-includes/wlwmanifest.xml	(from http://www.nuvemtelecom.com.br/)
09:46:16	20857/20857	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:16%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/patterns/pattern3.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/patterns/pattern3.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:17	45378/45378	U-----	200	untouched ('')	image/png	etag:%22b142-5964d46ac6bed%22	http://nuvemtelecom.site.conecte.ai/wp-content/uploads/2019/11/nuvem-telecom-horizontal-blue-cut.png	C:/Meus%20Sites/RainetTelecom/wp-content/uploads/2019/11/nuvem-telecom-horizontal-blue-cut.png	(from http://www.nuvemtelecom.com.br/)
09:46:17	171811/171811	U-----	200	untouched ('')	image/jpeg	etag:%2229f23-5963bdb7cae5a%22	http://nuvemtelecom.site.conecte.ai/wp-content/uploads/2019/07/slide01.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/uploads/2019/07/slide01.jpg	(from http://www.nuvemtelecom.com.br/)
09:46:17	56724/56724	U-----	200	untouched ('')	image/png	etag:%22dd94-59685aea8ce36%22	http://nuvemtelecom.site.conecte.ai/wp-content/uploads/2019/11/nuvem-icon-bg-gradient-768x183.png	C:/Meus%20Sites/RainetTelecom/wp-content/uploads/2019/11/nuvem-icon-bg-gradient-768x183.png	(from http://www.nuvemtelecom.com.br/)
09:46:18	11210/11210	U-----	200	untouched ('')	image/png	etag:%222bca-596c146dc639a%22	http://nuvemtelecom.site.conecte.ai/wp-content/uploads/2019/11/10.png	C:/Meus%20Sites/RainetTelecom/wp-content/uploads/2019/11/10.png	(from http://www.nuvemtelecom.com.br/)
09:46:18	14179/14179	U-----	200	untouched ('')	image/png	etag:%223763-596c1510a90f5%22	http://nuvemtelecom.site.conecte.ai/wp-content/uploads/2019/11/20.png	C:/Meus%20Sites/RainetTelecom/wp-content/uploads/2019/11/20.png	(from http://www.nuvemtelecom.com.br/)
09:46:18	20857/20857	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:16%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/patterns/pattern4.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/patterns/pattern4.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:18	20857/20857	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:16%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/patterns/pattern5.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/patterns/pattern5.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:18	20857/20857	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:17%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/patterns/pattern6.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/patterns/pattern6.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:18	17029/17029	U-----	200	untouched ('')	image/png	etag:%224285-596c14e61677b%22	http://nuvemtelecom.site.conecte.ai/wp-content/uploads/2019/11/50nuvem.png	C:/Meus%20Sites/RainetTelecom/wp-content/uploads/2019/11/50nuvem.png	(from http://www.nuvemtelecom.com.br/)
09:46:19	59762/59762	U-----	200	untouched ('')	image/jpeg	etag:%22e972-59652a7869ae8%22	http://nuvemtelecom.site.conecte.ai/wp-content/uploads/2019/11/contato-bg.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/uploads/2019/11/contato-bg.jpg	(from http://www.nuvemtelecom.com.br/)
09:46:19	15673/15673	U-----	200	untouched ('')	image/png	etag:%223d39-596c224e00a8e%22	http://nuvemtelecom.site.conecte.ai/wp-content/uploads/2019/11/nuvem-telecom-300x215.png	C:/Meus%20Sites/RainetTelecom/wp-content/uploads/2019/11/nuvem-telecom-300x215.png	(from http://www.nuvemtelecom.com.br/)
09:46:20	20857/20857	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:20%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/patterns/pattern7.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/patterns/pattern7.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:22	20857/20857	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:20%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/patterns/pattern9.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/patterns/pattern9.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:22	20858/20858	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:20%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/patterns/pattern10.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/patterns/pattern10.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:22	20858/20858	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:20%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/patterns/pattern11.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/patterns/pattern11.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:22	20857/20857	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:21%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/parallax/map-dark.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/parallax/map-dark.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:25	20858/20858	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:23%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/parallax/map-light.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/parallax/map-light.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:25	20863/20863	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:24%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/parallax/light-abstract.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/parallax/light-abstract.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:26	20859/20859	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:24%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/parallax/light-wood.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/parallax/light-wood.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:26	20863/20863	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:24%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/images/section_testimonials.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/images/section_testimonials.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:27	20849/20849	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:26%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/images/404_bg.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/images/404_bg.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:29	20857/20857	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:27%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/images/breadcrumbs_bg.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/images/breadcrumbs_bg.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:29	20876/20876	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:27%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/images/parallax/video_section_background.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/images/parallax/video_section_background.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:30	20860/20860	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:28%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/images/information-block.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/images/information-block.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:30	20865/20865	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:29%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/mask/image-with-list-left.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/mask/image-with-list-left.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:32	20866/20866	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:31%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/mask/image-with-list-right.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/mask/image-with-list-right.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:32	20867/20867	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:31%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/mask/image-with-list-mobile.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/mask/image-with-list-mobile.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:33	20852/20852	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:32%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/images/mailchimp.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/images/mailchimp.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:33	20851/20851	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:32%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/images/donation.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/images/donation.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:34	165742/165742	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%222876e-59688e364d768%22	http://www.nuvemtelecom.com.br/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Meus%20Sites/RainetTelecom/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont3e6e.eot	(from http://www.nuvemtelecom.com.br/wp-content/plugins/wp-google-maps/css/font-awesome.min.css?ver=5.2.7)
09:46:35	165742/165742	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%222876e-59688e364d768%22	http://www.nuvemtelecom.com.br/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont.eot?	C:/Meus%20Sites/RainetTelecom/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfontd41d.eot	(from http://www.nuvemtelecom.com.br/wp-content/plugins/wp-google-maps/css/font-awesome.min.css?ver=5.2.7)
09:46:35	77160/77160	U-----	200	untouched ('')	font/woff2	etag:%2212d68-59688e364d768%22	http://www.nuvemtelecom.com.br/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Meus%20Sites/RainetTelecom/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont3e6e.woff2	(from http://www.nuvemtelecom.com.br/wp-content/plugins/wp-google-maps/css/font-awesome.min.css?ver=5.2.7)
09:46:35	20849/20849	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:34%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/images/donate.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/images/donate.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:35	20860/20860	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:34%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/images/countdown-section.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/images/countdown-section.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:36	98024/98024	U-----	200	untouched ('')	font/woff	etag:%2217ee8-59688e364d768%22	http://www.nuvemtelecom.com.br/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Meus%20Sites/RainetTelecom/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont3e6e.woff	(from http://www.nuvemtelecom.com.br/wp-content/plugins/wp-google-maps/css/font-awesome.min.css?ver=5.2.7)
09:46:36	20855/20855	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:46:35%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/images/contact-form.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/images/contact-form.html	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/main.css?ver=1.0.0)
09:46:36	165548/165548	U-----	200	untouched ('')	font/ttf	etag:%22286ac-59688e364d768%22	http://www.nuvemtelecom.com.br/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Meus%20Sites/RainetTelecom/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont3e6e.ttf	(from http://www.nuvemtelecom.com.br/wp-content/plugins/wp-google-maps/css/font-awesome.min.css?ver=5.2.7)
09:46:36	444379/444379	U-----	200	untouched ('OK')	image/svg+xml	etag:%226c7db-59688e364d768%22	http://www.nuvemtelecom.com.br/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Meus%20Sites/RainetTelecom/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont3e6e.svg	(from http://www.nuvemtelecom.com.br/wp-content/plugins/wp-google-maps/css/font-awesome.min.css?ver=5.2.7)
